Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,24,SEA,NBA,PF,11,208,.405,2.4,1.000,.649,.297,.027,.027,.000,.405,.500,.273,.000,.000,,.600,.135,4,,,,0,0
2005-06,25,DEN,NBA,PF,5,69,.429,17.7,.714,.571,.000,.000,.143,.286,.600,.750,,,.000,.000,.667,.143,1,,.000,,1,0
2007-08,27,PHI,NBA,PF,6,148,.500,3.0,1.000,.731,.154,.038,.077,.000,.500,.526,.500,.000,.500,,.615,.038,0,,,,0,0
2008-09,28,PHI,NBA,PF,5,36,.222,1.4,1.000,.889,.000,.111,.000,.000,.222,.250,,.000,,,1.000,.000,0,,,,0,0
2011-12,31,LAC,NBA,PF,11,198,.533,2.9,1.000,.867,.067,.000,.067,.000,.533,.615,.000,,.000,,.500,.000,0,,,,0,0
2012-13,32,BRK,NBA,PF,7,209,.478,4.3,1.000,.739,.130,.000,.130,.000,.478,.529,.667,,.000,,.727,.174,3,,,,0,0
