Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2008-09,23,POR,NBA,SG,78,4,1993,7.4,17.5,.425,4.4,11.1,.399,3.0,6.4,.470,3.3,4.0,.839,1.3,4.4,5.8,4.4,1.9,0.3,2.4,3.1,22.7,,120,109
2009-10,24,POR,NBA,SG,62,2,1441,6.1,16.1,.378,3.7,10.1,.368,2.4,6.0,.395,3.2,3.7,.867,1.3,4.9,6.2,4.8,2.4,0.4,2.7,3.3,19.1,,108,107
2010-11,25,POR,NBA,SG,78,3,1821,6.4,17.2,.370,3.5,10.8,.321,2.9,6.4,.453,3.8,4.4,.863,1.1,4.0,5.2,5.8,2.6,0.4,2.6,4.0,20.0,,108,108
2011-12,26,DEN,NBA,SG,31,1,710,7.1,16.2,.440,2.9,8.8,.328,4.2,7.4,.573,2.2,3.1,.698,0.6,4.0,4.7,5.4,2.2,0.2,2.9,2.7,19.2,,106,108
