Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2006-07,26,SAS,NBA,PF,9,0,25,4.3,15.1,.286,2.2,8.6,.250,2.2,6.5,.333,4.3,4.3,1.000,4.3,2.2,6.5,0.0,4.3,0.0,6.5,13.0,15.1,,76,101
2007-08,27,SAS,NBA,PF,2,0,9,11.9,17.9,.667,0.0,0.0,,11.9,17.9,.667,0.0,0.0,,0.0,11.9,11.9,11.9,0.0,0.0,0.0,0.0,23.8,,149,106
2008-09,28,SAS,NBA,PF,5,5,100,2.8,12.9,.217,1.7,7.3,.231,1.1,5.6,.200,1.1,1.1,1.000,3.4,5.6,9.0,0.0,1.7,1.1,1.1,5.6,8.4,,75,112
2009-10,29,SAS,NBA,PF,10,0,173,5.8,13.4,.432,3.1,8.2,.370,2.7,5.2,.529,0.6,0.6,1.000,2.1,7.6,9.8,1.2,0.3,0.9,2.1,6.7,15.3,,104,112
2010-11,30,SAS,NBA,PF,6,0,123,5.2,10.7,.480,2.6,7.7,.333,2.6,3.0,.857,3.4,4.3,.800,3.0,5.2,8.2,0.9,0.4,0.4,0.4,7.7,16.3,,137,109
2011-12,31,SAS,NBA,PF,13,0,165,3.1,10.1,.313,2.5,7.2,.348,0.6,2.8,.222,0.9,1.6,.600,0.6,7.2,7.9,2.8,0.6,1.3,0.9,7.6,9.8,,98,105
2012-13,32,SAS,NBA,PF,20,1,267,5.6,11.8,.475,3.0,6.4,.469,2.6,5.4,.481,2.0,2.4,.833,1.8,6.0,7.8,1.2,1.0,1.0,0.4,7.0,16.2,,131,104
2013-14,33,SAS,NBA,PF,22,2,136,3.8,8.0,.476,1.5,4.6,.333,2.3,3.4,.667,1.1,1.5,.750,0.8,4.6,5.3,4.2,0.8,0.4,0.8,4.6,10.3,,128,108
2014-15,34,SAS,NBA,PF,7,0,36,2.8,14.1,.200,2.8,12.7,.222,0.0,1.4,.000,0.0,0.0,,0.0,8.5,8.5,1.4,0.0,1.4,1.4,11.3,8.5,,63,108
