Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,69,934,.350,14.1,.631,.284,.121,.065,.160,.369,.383,.506,.378,.150,.265,.292,.432,.052,14,.939,.398,.311,0,0
2 seasons,,DEN,NBA,,59,815,.366,13.8,.646,.299,.112,.075,.160,.354,.393,.525,.400,.150,.256,.316,.441,.060,14,.933,.442,.310,0,0
1 season,,SAC,NBA,,6,61,.222,14.6,.611,.222,.222,.000,.167,.389,.273,.500,.250,,.000,.143,.333,.000,0,1.000,.429,.333,0,0
1 season,,DET,NBA,,4,58,.250,18.2,.450,.150,.150,.000,.150,.550,.333,.000,.333,,.667,.182,.333,.000,0,1.000,.000,,0,0
