Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,25,BOS,NBA,C,16,16,443,3.4,7.0,.488,0.0,0.0,,3.4,7.0,.488,1.1,1.7,.619,3.2,6.7,9.8,1.1,0.8,2.4,0.9,4.1,7.9
2002-03,26,BOS,NBA,C,10,10,213,5.2,9.3,.564,0.0,0.5,.000,5.2,8.8,.596,0.7,1.4,.500,2.2,6.1,8.3,0.8,0.7,2.4,1.2,7.1,11.2
2006-07,30,ORL,NBA,PF,4,4,87,2.9,7.4,.389,0.0,0.0,,2.9,7.4,.389,0.4,1.7,.250,1.2,5.4,6.6,0.4,0.0,0.0,0.0,5.0,6.2
2008-09,32,ORL,NBA,PF,21,0,128,5.9,12.7,.467,0.0,0.0,,5.9,12.7,.467,0.8,1.4,.600,2.0,3.7,5.6,0.6,0.0,0.8,0.6,3.4,12.7
2010-11,34,PHI,NBA,C,5,0,38,2.8,6.6,.429,0.0,0.0,,2.8,6.6,.429,0.9,1.9,.500,1.9,7.6,9.5,0.0,0.0,2.8,0.9,4.7,6.6
