Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,251,4435,.461,7.1,.994,.386,.291,.199,.116,.006,.463,.597,.376,.397,.353,.167,.628,.119,108,.000,.000,,4,0
2 seasons,,LAL,NBA,,136,2898,.473,6.4,.998,.416,.291,.188,.102,.002,.473,.586,.409,.417,.308,.000,.639,.133,75,,.000,,0,0
1 season,,SAS,NBA,,61,963,.480,8.3,.988,.317,.290,.226,.155,.012,.482,.700,.329,.421,.410,.333,.617,.107,25,.000,.000,,2,0
1 season,,MIA,NBA,,33,418,.384,7.5,.980,.424,.283,.172,.101,.020,.392,.500,.321,.294,.300,.000,.553,.091,7,,.000,,2,0
1 season,,WAS,NBA,,14,134,.355,8.6,1.000,.226,.323,.290,.161,.000,.355,.429,.300,.222,.600,,.727,.032,1,,,,0,0
1 season,,IND,NBA,,7,22,.000,10.5,1.000,.000,.500,.500,.000,.000,.000,,.000,.000,,,,.000,0,,,,0,0
