Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,24,SAS,NBA,PF,61,963,.480,8.3,.988,.317,.290,.226,.155,.012,.482,.700,.329,.421,.410,.333,.617,.107,25,.000,.000,,2,0
2001-02,25,LAL,NBA,PF,69,1655,.512,6.8,1.000,.389,.290,.203,.118,.000,.512,.662,.406,.473,.349,,.620,.162,53,,,,0,0
2002-03,26,LAL,NBA,C,67,1243,.420,5.9,.996,.453,.292,.168,.080,.004,.421,.500,.413,.326,.227,.000,.670,.095,22,,.000,,0,0
2003-04,27,MIA,NBA,PF,33,418,.384,7.5,.980,.424,.283,.172,.101,.020,.392,.500,.321,.294,.300,.000,.553,.091,7,,.000,,2,0
2004-05,28,WAS,NBA,PF,14,134,.355,8.6,1.000,.226,.323,.290,.161,.000,.355,.429,.300,.222,.600,,.727,.032,1,,,,0,0
2005-06,29,IND,NBA,PF,7,22,.000,10.5,1.000,.000,.500,.500,.000,.000,.000,,.000,.000,,,,.000,0,,,,0,0
