Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,24,SAS,NBA,PF,12,76,.333,7.7,1.000,.400,.267,.133,.200,.000,.333,.333,.000,1.000,.333,,.600,.133,1,,,,0,0
2001-02,25,LAL,NBA,PF,19,240,.462,6.2,.981,.481,.231,.173,.096,.019,.451,.600,.250,.333,.400,1.000,.435,.173,5,1.000,.000,,0,0
2002-03,26,LAL,NBA,C,9,49,.400,5.0,1.000,.600,.000,.400,.000,.000,.400,.667,,.000,,,.000,.000,0,,,,0,0
2003-04,27,MIA,NBA,PF,4,11,.000,7.5,1.000,.500,.000,.500,.000,.000,.000,.000,,.000,,,,.000,0,,,,0,0
