Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2010-11,23,TOT,NBA,PF,49,640,.383,15.8,.680,.228,.039,.092,.320,.320,.450,.532,.000,.368,.470,.242,.841,.005,1,1.000,.333,.182,0,0
2010-11,23,BOS,NBA,PF,28,241,.394,13.6,.859,.296,.042,.113,.408,.141,.426,.476,.000,.250,.483,.200,.885,.000,0,1.000,.100,.000,0,0
2010-11,23,CLE,NBA,PF,21,399,.378,16.9,.585,.193,.037,.081,.274,.415,.468,.577,.000,.455,.459,.250,.811,.007,1,1.000,.375,.190,0,0
2011-12,24,CLE,NBA,PF,21,231,.354,15.2,.677,.231,.077,.077,.292,.323,.409,.467,.000,.600,.421,.238,.667,.000,0,1.000,.286,.333,0,0
