Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2011-12,23,LAC,NBA,C,11,249,.525,2.4,1.000,.775,.225,.000,.000,.000,.525,.645,.111,,,,.762,.500,15,,,,0,0
2012-13,24,LAC,NBA,C,6,144,.455,2.8,1.000,.500,.500,.000,.000,.000,.455,.545,.364,,,,.600,.227,4,,,,0,0
2013-14,25,LAC,NBA,C,13,442,.730,2.1,1.000,.825,.175,.000,.000,.000,.730,.731,.727,,,,.761,.540,30,,,,0,0
2014-15,26,LAC,NBA,C,14,482,.716,1.5,1.000,.827,.160,.012,.000,.000,.716,.791,.385,.000,,,.724,.543,40,,,,0,0
2015-16,27,LAC,NBA,C,6,198,.632,1.8,1.000,.763,.237,.000,.000,.000,.632,.724,.333,,,,.542,.395,13,,,,0,0
