Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,26,MIA,NBA,C,21,319,.432,9.7,1.000,.386,.114,.136,.364,.000,.432,.647,.400,.333,.250,,.632,.261,19,,,,0,0
2002-03,27,MIA,NBA,PF,23,223,.373,12.2,.983,.271,.068,.169,.475,.017,.379,.563,.250,.300,.321,.000,.909,.085,5,,1.000,.000,0,0
2004-05,29,SAS,NBA,PF,23,244,.338,11.6,.963,.288,.138,.113,.425,.038,.351,.565,.091,.444,.265,.000,.741,.188,10,,.000,,0,0
2005-06,30,SAS,NBA,PF,25,181,.521,16.5,.958,.141,.028,.056,.732,.042,.544,.700,1.000,.500,.500,.000,.892,.085,6,,.333,.000,0,0
2006-07,31,PHO,NBA,PF,3,17,.333,14.0,.833,.333,.000,.000,.500,.167,.400,.500,,,.333,.000,1.000,.167,1,,.000,,0,0
2007-08,32,PHO,NBA,C,19,130,.535,15.7,.907,.209,.000,.070,.628,.093,.564,.778,,.667,.481,.250,.955,.163,7,1.000,.500,.000,0,0
2008-09,33,NOH,NBA,C,60,838,.485,9.4,.939,.509,.036,.024,.370,.061,.503,.690,.167,.000,.311,.200,.808,.291,43,1.000,.600,.000,0,0
2009-10,34,NOH,NBA,C,14,75,.500,7.6,1.000,.625,.000,.000,.375,.000,.500,.600,,,.333,,.750,.125,1,,,,0,0
2010-11,35,POR,NBA,C,29,208,.432,14.8,.955,.227,.068,.045,.614,.045,.405,.400,.333,.500,.407,1.000,.882,.023,1,1.000,.500,1.000,0,0
