Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,36,300,.472,3.1,1.000,.717,.189,.075,.019,.000,.472,.632,.100,.000,.000,,.760,.358,16,,,,0,0
1 season,,BOS,NBA,,17,170,.423,3.0,1.000,.731,.192,.077,.000,.000,.423,.526,.200,.000,,,.727,.385,7,,,,0,0
2 seasons,,LAC,NBA,,10,46,.462,4.1,1.000,.615,.308,.000,.077,.000,.462,.750,.000,,.000,,.833,.308,4,,,,0,0
1 season,,DAL,NBA,,9,84,.571,2.4,1.000,.786,.071,.143,.000,.000,.571,.727,.000,.000,,,.750,.357,5,,,,0,0
