Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,31,POR,NBA,C,2,20,.000,22.5,.500,.000,.000,.500,.000,.500,.000,,,.000,,.000,,.000,0,,.000,,0,0
2001-02,32,POR,NBA,C,3,70,.273,8.4,1.000,.455,.000,.364,.182,.000,.273,.600,,.000,.000,,.667,.182,2,,,,0,0
2002-03,33,POR,NBA,C,6,162,.583,5.6,1.000,.542,.083,.333,.042,.000,.583,.769,.500,.375,.000,,.786,.208,4,,,,0,0
2004-05,35,IND,NBA,C,13,311,.448,4.6,1.000,.655,.121,.190,.034,.000,.448,.474,.286,.455,.500,,.692,.103,6,,,,0,0
2005-06,36,DET,NBA,C,8,36,.000,12.5,1.000,.167,.167,.167,.500,.000,.000,.000,.000,.000,.000,,,.000,0,,,,0,0
2006-07,37,DET,NBA,C,8,51,.375,1.1,1.000,.875,.125,.000,.000,.000,.375,.429,.000,,,,.667,.000,0,,,,0,0
