Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,27,ORL,NBA,SG,10,293,.368,18.4,.338,.176,.044,.029,.088,.662,.435,.583,.333,.000,.333,.333,.300,.000,0,1.000,.622,.321,0,0
2009-10,29,SAS,NBA,SF,8,55,.200,15.1,.400,.300,.100,.000,.000,.600,.250,.333,.000,,,.167,1.000,.000,0,1.000,.167,.000,0,0
2010-11,30,CHI,NBA,SG,16,307,.406,21.7,.145,.087,.014,.014,.029,.855,.300,.500,.000,.000,.000,.424,1.000,.000,0,1.000,.525,.323,0,0
2012-13,32,BRK,NBA,SG,2,23,.000,22.0,.000,.000,.000,.000,.000,1.000,,,,,,.000,,.000,0,,1.000,.000,0,0
