Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2006-07,22,NOK,NBA,C,56,5,634,5.7,10.5,.544,0.0,0.0,,5.7,10.5,.544,3.4,5.6,.597,4.9,7.6,12.5,0.8,1.0,2.2,2.9,6.6,14.8,,106,105
2007-08,23,NOH,NBA,C,65,3,732,4.9,10.8,.453,0.0,0.0,,4.9,10.8,.453,3.2,5.1,.629,4.7,7.1,11.9,1.7,1.1,2.5,4.3,9.5,13.0,,92,105
2008-09,24,NOH,NBA,C,70,29,1092,6.9,12.3,.561,0.0,0.1,.000,6.9,12.2,.566,3.1,4.9,.633,4.1,5.7,9.8,1.5,1.3,2.3,4.0,9.1,16.9,,102,107
2009-10,25,TOT,NBA,PF-C,33,0,335,4.3,12.2,.354,0.0,0.2,.000,4.3,12.0,.359,2.3,4.9,.469,4.2,8.3,12.5,3.2,2.3,1.8,3.4,9.1,10.9,,83,106
2009-10,25,NOH,NBA,PF,18,0,239,4.1,10.8,.380,0.0,0.0,,4.1,10.8,.380,2.8,6.1,.464,3.7,9.5,13.2,3.5,1.7,1.7,2.8,9.5,11.1,,89,107
2009-10,25,SAC,NBA,C,6,0,56,3.6,10.9,.333,0.0,0.0,,3.6,10.9,.333,1.8,1.8,1.000,4.6,8.2,12.8,1.8,1.8,3.6,3.6,4.6,9.1,,81,105
2009-10,25,HOU,NBA,C,9,0,40,6.4,21.7,.294,0.0,1.3,.000,6.4,20.4,.313,0.0,2.6,.000,6.4,1.3,7.7,3.8,6.4,0.0,6.4,12.8,12.8,,64,101
2010-11,26,TOT,NBA,C,53,2,488,3.9,8.0,.487,0.2,0.4,.500,3.7,7.6,.486,1.7,3.5,.485,4.4,9.4,13.8,1.5,1.9,2.2,3.0,8.9,9.7,,95,106
2010-11,26,WAS,NBA,C,41,2,412,3.8,7.9,.484,0.1,0.4,.333,3.7,7.6,.492,1.7,2.9,.609,4.8,9.3,14.2,1.2,1.9,2.0,3.1,9.3,9.6,,96,107
2010-11,26,ATL,NBA,C,12,0,76,4.2,8.5,.500,0.7,0.7,1.000,3.5,7.8,.455,1.4,7.1,.200,2.1,9.9,12.0,2.8,2.1,3.5,2.1,6.4,10.6,,90,101
2013-14,29,GSW,NBA,C,15,1,97,4.6,9.8,.474,0.0,0.0,,4.6,9.8,.474,3.6,8.2,.438,9.8,14.4,24.2,2.6,2.1,2.1,3.1,5.7,12.9,,108,96
