Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,20,199,.237,15.9,.593,.305,.017,.017,.254,.407,.229,.278,.000,.000,.200,.250,.375,.000,0,.833,.125,.667,0,0
1 season,,MIN,NBA,,16,182,.275,15.4,.608,.333,.000,.020,.255,.392,.258,.294,,.000,.231,.300,.375,.000,0,.833,.150,.667,0,0
1 season,,SAC,NBA,,2,9,.000,17.7,.667,.167,.167,.000,.333,.333,.000,.000,.000,,.000,.000,,.000,0,,.000,,0,0
1 season,,TOR,NBA,,2,8,.000,25.0,.000,.000,.000,.000,.000,1.000,,,,,,.000,,.000,0,,.000,,0,0
