Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2003-04,19,DEN,NBA,SF,82,82,2995,10.7,25.2,.426,1.2,3.7,.322,9.5,21.5,.444,7.0,9.0,.777,3.1,5.4,8.6,3.9,1.7,0.7,4.2,3.9,29.6,,102,105
2004-05,20,DEN,NBA,SF,75,75,2608,10.4,24.2,.431,0.8,3.1,.266,9.6,21.1,.455,9.0,11.3,.796,2.8,5.6,8.4,3.8,1.3,0.6,4.4,4.5,30.7,,103,107
2005-06,21,DEN,NBA,SF,80,80,2941,13.1,27.3,.481,0.6,2.6,.243,12.5,24.7,.506,10.0,12.3,.808,2.1,4.7,6.8,3.8,1.5,0.7,3.8,4.0,36.9,,110,108
2006-07,22,DEN,NBA,SF,65,65,2486,13.7,28.8,.476,0.8,3.0,.268,12.9,25.8,.499,9.1,11.3,.808,2.8,4.9,7.7,4.9,1.5,0.5,4.6,4.0,37.3,,109,108
2007-08,23,DEN,NBA,SF,77,77,2806,12.5,25.4,.492,1.0,2.8,.354,11.5,22.6,.509,8.0,10.1,.786,3.1,6.7,9.8,4.4,1.7,0.7,4.3,4.3,33.9,,109,107
2008-09,24,DEN,NBA,SF,66,66,2277,12.0,27.0,.443,1.4,3.8,.371,10.6,23.2,.455,8.3,10.5,.793,2.4,7.7,10.1,5.0,1.7,0.5,4.5,4.4,33.6,,105,107
2009-10,25,DEN,NBA,SF,69,69,2634,13.2,28.9,.458,1.1,3.6,.316,12.1,25.3,.478,9.8,11.8,.830,2.9,5.8,8.7,4.3,1.7,0.6,4.0,4.3,37.4,,110,109
2010-11,26,TOT,NBA,SF,77,77,2751,12.5,27.4,.455,1.7,4.6,.378,10.8,22.9,.470,9.3,11.0,.838,2.2,8.1,10.3,4.0,1.2,0.8,3.8,4.1,36.0,,109,108
2010-11,26,DEN,NBA,SF,50,50,1774,12.4,27.4,.452,1.2,3.6,.333,11.2,23.8,.470,9.7,11.8,.823,2.2,8.6,10.8,4.0,1.2,0.9,4.0,3.8,35.6,,107,107
2010-11,26,NYK,NBA,SF,27,27,977,12.7,27.6,.461,2.7,6.4,.424,10.0,21.1,.472,8.4,9.7,.872,2.1,7.2,9.3,4.2,1.3,0.8,3.3,4.6,36.5,,114,111
2011-12,27,NYK,NBA,SF,55,55,1876,12.1,28.2,.430,1.9,5.6,.335,10.2,22.6,.454,8.1,10.1,.804,2.4,7.0,9.4,5.5,1.7,0.7,4.0,4.3,34.2,,106,102
2012-13,28,NYK,NBA,PF,67,67,2482,14.4,32.1,.449,3.4,8.9,.379,11.0,23.2,.476,9.2,11.0,.830,2.9,7.0,9.9,3.7,1.1,0.7,3.8,4.4,41.4,,112,108
2013-14,29,NYK,NBA,PF,77,77,2982,13.2,29.3,.452,3.0,7.4,.402,10.3,21.9,.469,8.2,9.6,.848,2.6,8.5,11.1,4.3,1.7,0.9,3.5,4.0,37.7,,113,108
2014-15,30,NYK,NBA,SF,40,40,1428,13.2,29.7,.444,2.2,6.6,.341,10.9,23.1,.474,7.0,8.7,.797,2.7,7.1,9.7,4.5,1.5,0.6,3.3,3.2,35.6,,106,110
2015-16,31,NYK,NBA,SF,72,72,2530,11.5,26.6,.434,2.1,6.3,.339,9.4,20.3,.463,6.8,8.2,.829,2.0,9.3,11.3,6.1,1.3,0.8,3.6,3.7,32.0,,107,107
2016-17,32,NYK,NBA,SF,50,50,1683,12.2,28.1,.435,3.0,8.3,.360,9.2,19.8,.467,6.4,7.7,.831,1.2,7.7,8.9,4.3,1.2,0.6,2.9,3.9,33.9,,110,112
