Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2011-12,23,MIA,NBA,PG,65,1260,.393,12.0,.831,.336,.142,.084,.269,.169,.417,.523,.281,.395,.364,.276,.321,.002,1,.810,.276,.333,1,0
2012-13,24,MIA,NBA,PG,80,1590,.421,12.5,.769,.355,.101,.068,.245,.231,.440,.543,.256,.379,.385,.357,.368,.012,4,.857,.480,.319,1,0
2013-14,25,MIA,NBA,PG,82,2014,.414,13.5,.652,.322,.104,.050,.176,.348,.451,.522,.346,.280,.432,.345,.279,.006,3,.983,.552,.375,0,0
2014-15,26,TOT,NBA,PG,75,1831,.412,14.9,.685,.244,.102,.093,.246,.315,.458,.537,.316,.442,.445,.313,.400,.004,2,.836,.295,.288,1,0
2014-15,26,MIA,NBA,PG,47,1148,.386,14.1,.667,.297,.101,.069,.199,.333,.446,.538,.323,.429,.377,.265,.407,.003,1,.852,.284,.172,0,0
2014-15,26,NOP,NBA,PG,28,683,.444,15.9,.706,.179,.103,.123,.302,.294,.472,.533,.308,.452,.500,.378,.393,.004,1,.821,.311,.435,1,0
2015-16,27,NOP,NBA,PG,45,1198,.405,14.1,.789,.209,.124,.105,.351,.211,.427,.495,.400,.431,.394,.324,.258,.010,5,.879,.186,.474,0,0
