Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,23,DEN,NBA,SF,81,77,2052,4.0,9.4,.429,1.4,3.9,.373,2.6,5.5,.468,2.1,2.6,.800,1.5,4.1,5.6,2.6,1.7,0.6,1.7,3.6,11.6
2000-01,24,DEN,NBA,SF,82,82,2255,3.9,9.4,.412,1.0,3.5,.300,2.8,6.0,.477,1.8,2.3,.816,2.0,4.9,6.9,2.6,1.5,0.6,1.6,3.6,10.6
2001-02,25,DEN,NBA,SF,73,63,2238,4.5,11.8,.376,1.1,3.8,.283,3.4,8.0,.421,2.6,3.3,.793,1.8,5.1,6.9,2.9,1.8,0.6,2.0,3.6,12.6
2002-03,26,TOT,NBA,SF,83,71,2518,4.4,10.8,.411,1.0,3.3,.306,3.4,7.5,.457,2.9,3.5,.833,1.3,4.8,6.1,2.6,1.5,0.2,2.1,2.8,12.8
2002-03,26,DEN,NBA,SF,25,24,872,5.0,13.4,.373,1.0,3.6,.273,4.0,9.7,.411,3.6,4.2,.843,1.6,4.4,6.0,3.2,1.2,0.2,2.7,2.6,14.5
2002-03,26,HOU,NBA,SF,58,47,1646,4.1,9.4,.439,1.0,3.1,.326,3.1,6.3,.495,2.6,3.1,.826,1.1,5.0,6.1,2.3,1.7,0.2,1.7,2.9,11.8
2003-04,27,MEM,NBA,SG,82,82,2451,5.4,11.3,.478,1.6,4.3,.386,3.8,7.1,.533,4.1,4.9,.830,1.4,4.6,5.9,1.8,2.0,0.6,1.6,3.6,16.5
2004-05,28,MEM,NBA,SF,50,18,1382,3.3,9.3,.357,1.4,4.6,.309,1.9,4.6,.404,2.5,2.9,.865,1.2,4.5,5.7,2.3,1.3,0.6,1.8,3.5,10.5
2005-06,29,MIA,NBA,SF,67,63,1914,3.0,7.4,.403,2.2,5.5,.403,0.8,2.0,.400,0.9,1.1,.787,0.6,5.4,6.0,1.7,1.0,0.4,1.1,3.7,9.1
2006-07,30,MIA,NBA,SF,71,19,1919,3.5,8.1,.431,1.8,4.9,.375,1.7,3.2,.514,1.5,1.8,.827,1.2,5.5,6.7,1.8,1.3,0.4,1.0,3.6,10.3
2007-08,31,BOS,NBA,PF,74,2,1821,3.4,8.2,.418,2.1,5.5,.380,1.3,2.7,.496,1.8,2.3,.809,0.6,5.8,6.4,2.3,1.4,0.4,1.3,3.6,10.8
2008-09,32,NOH,NBA,SG,75,0,2140,3.6,8.8,.412,2.0,5.3,.369,1.7,3.5,.476,2.0,2.5,.822,0.6,5.5,6.1,1.4,1.0,0.4,1.3,3.6,11.2
2009-10,33,NOH,NBA,SF,77,2,1731,2.6,7.2,.365,1.7,5.0,.335,0.9,2.1,.437,1.4,1.7,.825,0.7,6.2,6.8,2.4,0.9,0.4,1.1,4.2,8.3
2010-11,34,IND,NBA,SF,49,0,839,3.5,10.3,.336,2.9,9.1,.316,0.6,1.2,.483,0.5,0.6,.733,0.4,5.9,6.3,1.5,1.0,0.3,1.0,4.4,10.3
