Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2003-04,27,MEM,NBA,SG,4,130,.405,8.0,.838,.486,.162,.108,.081,.162,.452,.722,.167,.000,.000,.167,.429,.135,4,1.000,.500,.000,0,0
2004-05,28,MEM,NBA,SF,4,100,.440,17.3,.400,.240,.000,.040,.120,.600,.400,.667,,.000,.000,.467,.500,.000,0,1.000,.200,.000,0,0
2005-06,29,MIA,NBA,SF,22,607,.430,19.2,.272,.193,.035,.000,.044,.728,.452,.500,.500,,.200,.422,.571,.000,0,.971,.470,.436,1,0
2006-07,30,MIA,NBA,SF,4,139,.385,20.7,.269,.115,.038,.000,.115,.731,.571,1.000,.000,,.333,.316,.250,.000,0,1.000,.474,.222,0,0
2007-08,31,BOS,NBA,PF,26,573,.437,20.1,.261,.185,.008,.017,.050,.739,.548,.682,.000,.000,.333,.398,.706,.042,5,1.000,.341,.500,0,0
2008-09,32,NOH,NBA,SG,5,123,.375,15.7,.525,.275,.025,.075,.150,.475,.476,.636,.000,.333,.333,.263,.200,.025,1,1.000,.211,.250,0,0
