Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,306,5820,.474,9.6,.996,.291,.198,.231,.277,.004,.475,.626,.444,.410,.392,.111,.667,.030,68,1.000,.333,.333,1,0
2 seasons,,CHH,NBA,,121,2381,.483,9.4,.997,.291,.217,.221,.268,.003,.484,.653,.451,.377,.415,.333,.698,.034,31,1.000,.333,1.000,0,0
1 season,,NOH,NBA,,68,2017,.478,10.4,.998,.285,.137,.231,.344,.002,.479,.589,.496,.458,.395,.000,.680,.031,24,,.000,,0,0
1 season,,NYK,NBA,,38,405,.442,7.8,.995,.337,.311,.179,.168,.005,.444,.641,.373,.353,.281,.000,.429,.037,7,,.000,,0,0
1 season,,ATL,NBA,,27,300,.457,8.0,1.000,.304,.297,.254,.145,.000,.457,.619,.439,.400,.250,,.683,.029,4,,,,0,0
1 season,,CLE,NBA,,22,397,.451,11.0,.981,.204,.210,.321,.247,.019,.459,.576,.412,.462,.400,.000,.644,.006,1,,.667,.000,1,0
1 season,,PHI,NBA,,22,237,.500,9.3,1.000,.338,.138,.263,.263,.000,.500,.778,.273,.333,.429,,.725,.013,1,,,,0,0
1 season,,ORL,NBA,,8,83,.407,5.7,1.000,.444,.333,.148,.074,.000,.407,.583,.444,.000,.000,,.636,.000,0,,,,0,0
