Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,25,CHH,NBA,SF,42,469,.485,8.2,.993,.338,.257,.228,.169,.007,.489,.674,.429,.323,.435,.000,.652,.015,2,,.000,,0,0
2001-02,26,CHH,NBA,SF,79,1912,.483,9.7,.997,.283,.209,.220,.285,.003,.483,.648,.456,.387,.413,.500,.707,.038,29,1.000,.500,1.000,0,0
2002-03,27,NYK,NBA,SF,38,405,.442,7.8,.995,.337,.311,.179,.168,.005,.444,.641,.373,.353,.281,.000,.429,.037,7,,.000,,0,0
2003-04,28,TOT,NBA,PF-SF,57,780,.450,9.3,.991,.266,.257,.278,.190,.009,.454,.598,.429,.418,.339,.000,.660,.015,5,,.667,.000,1,0
2003-04,28,ATL,NBA,PF,27,300,.457,8.0,1.000,.304,.297,.254,.145,.000,.457,.619,.439,.400,.250,,.683,.029,4,,,,0,0
2003-04,28,ORL,NBA,SF,8,83,.407,5.7,1.000,.444,.333,.148,.074,.000,.407,.583,.444,.000,.000,,.636,.000,0,,,,0,0
2003-04,28,CLE,NBA,SF,22,397,.451,11.0,.981,.204,.210,.321,.247,.019,.459,.576,.412,.462,.400,.000,.644,.006,1,,.667,.000,1,0
2004-05,29,NOH,NBA,SF,68,2017,.478,10.4,.998,.285,.137,.231,.344,.002,.479,.589,.496,.458,.395,.000,.680,.031,24,,.000,,0,0
2005-06,30,PHI,NBA,PF,22,237,.500,9.3,1.000,.338,.138,.263,.263,.000,.500,.778,.273,.333,.429,,.725,.013,1,,,,0,0
