Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,27,PHO,NBA,SG,4,114,.419,15.9,.767,.093,.140,.140,.395,.233,.424,.500,.167,.500,.471,.400,.571,.000,0,.750,.300,.333,0,0
2001-02,28,BOS,NBA,SG,14,227,.354,17.1,.492,.215,.062,.062,.154,.508,.313,.357,.000,.250,.400,.394,.700,.000,0,.385,.212,.571,0,0
2002-03,29,BOS,NBA,PG,10,368,.474,17.6,.570,.158,.035,.114,.263,.430,.492,.722,.250,.385,.433,.449,.563,.018,2,.818,.286,.571,0,0
2003-04,30,DAL,NBA,SG,1,5,,,,,,,,,,,,,,,,,0,,,,0,0
2005-06,32,DET,NBA,PG,16,138,.404,16.5,.681,.170,.064,.085,.362,.319,.500,.625,.333,.250,.529,.200,.688,.000,0,1.000,.467,.143,0,0
