Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2006-07,31,TOR,NBA,SG,73,2437,.477,16.0,.620,.188,.061,.100,.271,.380,.500,.659,.429,.319,.473,.441,.624,.036,25,.983,.648,.503,0,0
2007-08,32,TOR,NBA,SG,82,2634,.476,16.6,.633,.165,.058,.095,.315,.367,.499,.577,.396,.418,.502,.438,.592,.030,23,.955,.605,.467,3,1
2008-09,33,TOR,NBA,SG,80,2637,.426,16.6,.680,.162,.033,.111,.374,.320,.442,.582,.400,.369,.408,.390,.502,.021,14,.926,.564,.456,1,0
2009-10,34,CLE,NBA,SG,81,2289,.434,19.0,.451,.082,.065,.084,.217,.549,.458,.641,.613,.300,.408,.414,.745,.008,3,.972,.621,.457,1,0
2010-11,35,CLE,NBA,SF,72,2091,.399,18.5,.589,.058,.085,.136,.310,.411,.412,.688,.340,.267,.444,.379,.560,.005,3,.872,.374,.424,0,0
2011-12,36,CLE,NBA,SF,51,1280,.433,18.7,.577,.055,.064,.144,.313,.423,.484,.667,.333,.447,.500,.362,.516,.003,1,.980,.377,.404,0,0
