Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2010-11,21,WAS,NBA,PF,58,635,.449,4.8,1.000,.469,.422,.075,.034,.000,.449,.551,.403,.273,.000,,.485,.088,12,,,,0,0
2011-12,22,WAS,NBA,C,57,1176,.531,6.2,.997,.348,.437,.170,.042,.003,.533,.684,.461,.446,.375,.000,.616,.128,48,,.000,,0,0
2012-13,23,WAS,NBA,C,79,1721,.461,9.1,1.000,.173,.398,.281,.148,.000,.461,.653,.446,.378,.434,,.664,.049,33,,,,0,0
2013-14,24,WAS,NBA,C,53,578,.505,7.7,1.000,.273,.400,.209,.118,.000,.505,.683,.500,.348,.385,,.532,.055,12,,,,0,0
2014-15,25,WAS,NBA,C,79,1235,.513,8.5,.996,.238,.384,.242,.131,.004,.516,.701,.468,.440,.458,.000,.593,.062,26,,.000,,1,0
2015-16,26,NYK,NBA,C,48,526,.410,9.2,.990,.200,.337,.283,.171,.010,.414,.537,.435,.328,.371,.000,.607,.044,7,,.000,,1,0
2016-17,27,IND,NBA,PF,27,277,.531,9.1,1.000,.260,.302,.219,.219,.000,.531,.680,.552,.333,.524,,.569,.083,7,,,,0,0
