Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2012-13,24,GSW,NBA,PG,12,497,.434,17.8,.549,.140,.123,.068,.217,.451,.465,.667,.310,.438,.431,.396,.150,.000,0,.524,.160,.706,1,0
2013-14,25,GSW,NBA,PG,7,296,.440,17.4,.509,.190,.103,.078,.138,.491,.492,.636,.250,.444,.500,.386,.138,.009,1,.455,.175,.200,1,0
2014-15,26,GSW,NBA,PG,21,826,.456,18.3,.472,.153,.121,.059,.139,.528,.493,.701,.396,.192,.475,.422,.363,.005,2,.541,.147,.559,2,1
2015-16,27,GSW,NBA,PG,18,614,.438,18.8,.414,.186,.086,.056,.089,.586,.486,.540,.345,.526,.433,.404,.265,.000,0,.500,.131,.462,3,0
