Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2004-05,21,DAL,NBA,PG,76,1173,14.7,.530,.358,.281,2.7,6.9,4.9,22.5,3.4,1.2,16.6,18.8,,1.1,1.6,2.7,.111,,0.9,0.3,1.1,0.9
2005-06,22,DAL,NBA,PG,56,1275,17.4,.544,.052,.583,2.5,9.2,5.9,23.4,2.3,1.0,14.2,21.7,,2.3,1.4,3.7,.139,,1.0,-0.4,0.6,0.8
2006-07,23,DAL,NBA,PG,80,2081,16.0,.574,.084,.440,2.7,8.5,5.7,22.9,2.5,0.8,17.1,19.1,,3.7,2.9,6.5,.151,,1.0,0.9,1.9,2.1
2007-08,24,TOT,NBA,PG,64,2022,17.5,.573,.241,.434,1.6,8.2,5.0,31.1,2.4,0.4,16.3,22.6,,3.6,1.9,5.6,.132,,2.2,-1.2,1.0,1.6
2007-08,24,DAL,NBA,PG,39,1184,18.0,.592,.181,.506,1.7,7.0,4.4,28.6,2.5,0.1,16.4,22.3,,2.6,1.3,3.9,.158,,2.5,-0.9,1.7,1.1
2007-08,24,NJN,NBA,PG,25,838,16.7,.548,.317,.343,1.5,9.8,5.7,34.7,2.1,0.7,16.2,23.0,,1.1,0.6,1.7,.096,,1.7,-1.6,0.1,0.5
2008-09,25,NJN,NBA,PG,69,2494,21.6,.563,.212,.582,1.4,9.7,5.5,34.4,2.4,0.4,14.0,28.4,,5.9,1.7,7.5,.145,,3.9,-1.5,2.5,2.8
2009-10,26,NJN,NBA,PG,64,2221,16.2,.512,.245,.437,1.2,9.7,5.3,34.6,1.9,0.6,14.7,25.5,,1.5,1.2,2.7,.057,,1.5,-2.0,-0.5,0.8
2010-11,27,TOT,NBA,PG,71,2254,17.2,.545,.221,.494,0.9,8.2,4.5,38.2,1.7,0.2,17.3,24.6,,3.2,1.0,4.2,.089,,1.6,-2.9,-1.3,0.4
2010-11,27,NJN,NBA,PG,54,1724,17.6,.543,.180,.502,0.7,8.3,4.4,41.2,1.8,0.2,17.5,24.4,,2.6,0.9,3.4,.096,,1.7,-2.6,-0.9,0.5
2010-11,27,UTA,NBA,PG,17,530,15.7,.552,.348,.473,1.4,7.8,4.6,28.3,1.3,0.3,16.8,25.2,,0.7,0.1,0.8,.068,,1.3,-3.9,-2.5,-0.1
2011-12,28,UTA,NBA,PG,63,1741,16.0,.564,.393,.386,0.8,6.7,3.7,28.3,1.9,0.6,16.1,19.5,,3.3,0.8,4.2,.115,,2.7,-2.4,0.3,1.0
2012-13,29,ATL,NBA,SG,58,1421,14.6,.565,.519,.348,0.5,8.7,4.7,21.7,2.3,0.7,14.7,19.5,,1.8,1.5,3.3,.111,,0.9,-0.9,-0.1,0.7
2013-14,30,DAL,NBA,PG,40,818,14.6,.517,.398,.453,1.1,10.8,6.0,31.0,1.8,0.2,16.2,20.2,,1.2,0.4,1.6,.094,,0.5,-2.1,-1.6,0.1
2014-15,31,DAL,NBA,PG,76,1685,14.8,.559,.508,.309,0.8,8.0,4.4,20.4,2.3,0.7,12.5,18.0,,2.9,1.3,4.2,.120,,1.9,-0.8,1.2,1.3
2015-16,32,DAL,NBA,PG,64,1280,13.1,.559,.422,.374,1.5,10.3,5.9,14.5,2.4,0.8,13.2,17.9,,1.2,1.3,2.5,.095,,-0.1,0.4,0.3,0.7
2016-17,33,DAL,NBA,PG,33,531,12.3,.541,.571,.344,1.5,12.4,6.6,16.2,1.9,0.5,11.9,18.0,,0.5,0.5,1.0,.087,,-0.5,-0.5,-1.0,0.1
