Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,21,DAL,NBA,PG,76,19,15.4,2.1,4.8,.429,0.6,1.7,.336,1.5,3.1,.481,.489,1.0,1.4,.757,0.4,1.0,1.3,2.2,1.0,0.3,1.1,1.8,5.7
2005-06,22,DAL,NBA,PG,56,4,22.8,3.4,7.2,.469,0.1,0.4,.238,3.3,6.9,.482,.475,3.0,4.2,.716,0.5,1.8,2.2,3.2,0.9,0.3,1.5,2.2,9.9
2006-07,23,DAL,NBA,PG,80,61,26.0,3.7,7.4,.492,0.2,0.6,.280,3.5,6.8,.512,.504,2.7,3.3,.824,0.6,1.9,2.5,3.7,1.2,0.3,1.8,3.0,10.2
2007-08,24,TOT,NBA,PG,64,61,31.6,5.0,10.8,.463,0.9,2.6,.335,4.1,8.2,.504,.504,3.9,4.7,.824,0.4,2.3,2.7,5.8,1.4,0.2,2.5,3.0,14.8
2007-08,24,DAL,NBA,PG,39,39,30.4,4.8,9.9,.483,0.6,1.8,.357,4.2,8.1,.511,.516,4.1,5.0,.821,0.4,1.9,2.3,5.3,1.4,0.1,2.4,3.3,14.4
2007-08,24,NJN,NBA,PG,25,22,33.5,5.4,12.2,.438,1.2,3.9,.320,4.1,8.4,.493,.489,3.5,4.2,.829,0.4,2.8,3.3,6.5,1.4,0.3,2.7,2.5,15.4
2008-09,25,NJN,NBA,PG,69,69,36.1,6.6,15.1,.438,0.9,3.2,.291,5.7,11.9,.477,.469,7.2,8.8,.820,0.4,2.9,3.3,6.9,1.7,0.2,3.1,2.4,21.3
2009-10,26,NJN,NBA,PG,64,61,34.7,5.6,13.8,.403,0.9,3.4,.276,4.6,10.4,.444,.437,4.8,6.0,.798,0.4,2.8,3.2,6.6,1.2,0.3,2.8,2.8,16.9
2010-11,27,TOT,NBA,PG,71,70,31.7,4.8,11.5,.422,0.8,2.5,.322,4.0,8.9,.450,.458,4.7,5.7,.833,0.2,2.1,2.4,7.1,1.0,0.1,2.9,2.3,15.2
2010-11,27,NJN,NBA,PG,54,54,31.9,4.8,11.3,.425,0.6,2.0,.300,4.2,9.3,.452,.452,4.8,5.7,.840,0.2,2.2,2.4,7.6,1.1,0.1,2.9,2.4,15.0
2010-11,27,UTA,NBA,PG,17,16,31.2,4.9,11.8,.413,1.5,4.1,.357,3.4,7.7,.443,.475,4.5,5.6,.811,0.4,2.0,2.4,5.4,0.8,0.1,2.9,1.9,15.8
2011-12,28,UTA,NBA,PG,63,63,27.6,3.8,8.6,.445,1.2,3.4,.362,2.6,5.2,.498,.516,2.5,3.3,.746,0.2,1.6,1.8,5.0,1.0,0.2,1.9,2.2,11.3
2012-13,29,ATL,NBA,SG,58,34,24.5,3.3,7.6,.438,1.3,4.0,.335,2.0,3.7,.549,.525,1.9,2.7,.727,0.1,1.9,2.0,3.4,1.1,0.2,1.5,1.8,9.9
2013-14,30,DAL,NBA,PG,40,0,20.5,2.4,6.4,.378,0.8,2.5,.307,1.6,3.8,.425,.439,2.3,2.9,.800,0.2,1.9,2.1,4.5,0.7,0.1,1.5,1.8,7.9
2014-15,31,DAL,NBA,PG,76,3,22.2,2.9,6.9,.418,1.3,3.5,.357,1.6,3.4,.481,.509,1.7,2.1,.815,0.2,1.6,1.8,3.1,1.0,0.2,1.1,1.9,8.8
2015-16,32,DAL,NBA,PG,64,0,20.0,2.6,5.8,.447,0.8,2.5,.329,1.8,3.4,.532,.516,1.6,2.2,.721,0.3,1.9,2.2,1.8,0.9,0.2,1.0,1.9,7.6
2016-17,33,DAL,NBA,PG,33,0,16.1,1.8,4.7,.377,0.9,2.7,.330,0.9,2.0,.439,.471,1.4,1.6,.887,0.2,1.6,1.8,1.7,0.6,0.1,0.7,1.5,5.8
