Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005-06,24,SAC,NBA,SF,67,11,1301,3.6,9.0,.400,1.1,3.8,.285,2.5,5.2,.484,2.2,2.8,.772,1.1,4.0,5.1,2.6,1.1,1.3,2.1,3.7,10.4
2006-07,25,SAC,NBA,SF,79,5,1410,4.2,9.7,.429,1.4,3.8,.356,2.8,5.9,.476,2.4,2.9,.833,1.4,3.9,5.2,2.2,1.1,1.1,1.8,4.9,12.1
2007-08,26,SAC,NBA,SF,79,20,2096,6.0,12.9,.463,1.9,5.0,.391,4.0,8.0,.508,2.8,3.6,.779,0.9,3.6,4.5,2.2,1.6,0.9,2.2,4.0,16.7
2008-09,27,SAC,NBA,SF,65,36,1975,5.4,12.1,.444,1.6,4.0,.398,3.8,8.1,.466,2.7,3.2,.820,1.0,3.0,4.0,2.7,1.5,1.2,2.0,3.6,15.0
2009-10,28,SAC,NBA,SG,25,4,575,5.1,11.0,.466,1.4,3.7,.390,3.7,7.3,.504,0.9,1.1,.882,0.7,3.4,4.1,2.8,0.6,1.2,1.3,3.1,12.6
2010-11,29,SAC,NBA,SF,58,34,1386,5.4,12.3,.436,2.1,5.8,.362,3.3,6.5,.502,1.7,2.0,.855,0.6,2.8,3.5,1.8,1.3,1.3,1.2,3.3,14.5
2011-12,30,SAC,NBA,SF,49,3,798,3.9,10.3,.376,1.7,5.9,.290,2.2,4.4,.490,1.1,1.4,.800,0.5,4.0,4.5,1.4,1.6,1.7,1.0,3.3,10.6
2012-13,31,TOT,NBA,SG-SF,58,20,1029,4.1,10.5,.393,2.3,6.3,.374,1.8,4.2,.421,0.6,0.7,.857,0.3,2.9,3.2,2.2,1.6,1.3,1.1,3.1,11.2
2012-13,31,SAC,NBA,SG,40,15,710,3.9,10.4,.376,2.0,5.5,.367,1.9,4.9,.385,0.6,0.7,.857,0.4,3.1,3.4,2.2,1.6,1.6,1.0,3.3,10.4
2012-13,31,HOU,NBA,SF,18,5,319,4.6,10.7,.432,3.0,7.9,.386,1.6,2.8,.560,0.7,0.8,.857,0.1,2.5,2.6,2.3,1.6,0.8,1.4,2.5,13.0
2013-14,32,HOU,NBA,SF,55,4,1083,3.9,9.8,.401,2.3,6.4,.358,1.6,3.4,.485,0.3,0.6,.526,0.7,3.4,4.1,2.1,0.9,1.1,1.0,4.0,10.5
2014-15,33,HOU,NBA,SF,14,0,200,3.1,11.3,.270,1.8,8.1,.222,1.3,3.2,.389,0.2,0.7,.250,0.5,2.5,3.1,2.7,1.6,0.9,1.8,3.6,8.1
