Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,24,690,.488,14.0,.818,.149,.194,.211,.264,.182,.535,.722,.574,.451,.469,.273,.255,.000,0,.667,.250,.273,2,0
1 season,,GSW,NBA,,12,426,.506,13.6,.844,.169,.182,.195,.299,.156,.546,.808,.571,.467,.435,.292,.239,.000,0,.714,.250,.333,1,0
1 season,,BRK,NBA,,6,153,.519,15.3,.722,.093,.204,.278,.148,.278,.590,.800,.545,.467,.750,.333,.261,.000,0,.600,.267,.250,1,0
1 season,,NOH,NBA,,6,111,.353,14.0,.853,.147,.235,.176,.294,.147,.414,.200,.625,.333,.400,.000,.333,.000,0,,.200,.000,0,0
