Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,21,551,.494,7.9,.996,.314,.371,.163,.147,.004,.496,.623,.451,.400,.444,.000,.512,.037,8,,.000,,1,0
2 seasons,,"CHA,CHO",NBA,,10,274,.500,7.3,1.000,.324,.375,.184,.118,.000,.500,.682,.412,.480,.313,,.574,.037,4,,,,0,0
1 season,,BOS,NBA,,7,136,.415,3.9,1.000,.488,.463,.049,.000,.000,.415,.450,.421,.000,,,.353,.098,4,,,,0,0
1 season,,UTA,NBA,,4,141,.529,11.5,.985,.191,.309,.191,.294,.015,.537,.692,.571,.308,.550,.000,.472,.000,0,,.000,,1,0
