Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,23,SEA,NBA,PG,11,378,.393,14.5,.841,.047,.252,.262,.280,.159,.422,.600,.407,.393,.433,.235,.289,.000,0,1.000,.529,.333,0,0
2009-10,28,MIL,NBA,PG,7,121,.467,17.0,.689,.111,.089,.067,.422,.311,.516,.600,.250,1.000,.474,.357,.188,.000,0,.600,.071,1.000,0,0
2013-14,32,CHA,NBA,PG,4,36,.308,18.5,.538,.077,.077,.154,.231,.462,.286,.000,.000,1.000,.000,.333,.500,.000,0,.500,.500,.333,0,0
