Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,22,535,.406,15.5,.776,.067,.194,.200,.315,.224,.438,.545,.375,.485,.423,.297,.268,.000,0,.727,.351,.385,0,0
1 season,,SEA,NBA,,11,378,.393,14.5,.841,.047,.252,.262,.280,.159,.422,.600,.407,.393,.433,.235,.289,.000,0,1.000,.529,.333,0,0
1 season,,MIL,NBA,,7,121,.467,17.0,.689,.111,.089,.067,.422,.311,.516,.600,.250,1.000,.474,.357,.188,.000,0,.600,.071,1.000,0,0
1 season,,CHA,NBA,,4,36,.308,18.5,.538,.077,.077,.154,.231,.462,.286,.000,.000,1.000,.000,.333,.500,.000,0,.500,.500,.333,0,0
