Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,47,401,.458,9.7,.896,.326,.313,.097,.160,.104,.465,.553,.489,.500,.217,.400,.183,.007,1,.667,.200,.667,1,0
2 seasons,,POR,NBA,,39,282,.461,10.3,.882,.294,.324,.078,.186,.118,.467,.533,.485,.625,.263,.417,.143,.000,0,.800,.250,.667,1,0
1 season,,NJN,NBA,,8,119,.452,8.2,.929,.405,.286,.143,.095,.071,.462,.588,.500,.333,.000,.333,.278,.024,1,.000,.000,,0,0
