Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,22,ORL,NBA,SF,4,0,82,5.3,11.4,.462,0.4,2.2,.200,4.8,9.2,.524,3.5,4.8,.727,3.1,5.7,8.8,3.1,0.4,0.0,2.2,4.0,14.5
2001-02,25,PHI,NBA,SF,5,5,119,6.7,13.3,.500,0.0,0.0,,6.7,13.3,.500,2.1,2.7,.778,3.9,3.9,7.9,2.1,1.5,0.0,1.5,3.6,15.4
2002-03,26,UTA,NBA,SF,5,5,156,6.9,14.3,.484,0.2,1.6,.143,6.7,12.7,.527,3.0,3.7,.813,2.1,4.2,6.2,1.2,1.2,0.2,1.8,5.3,17.1
2006-07,30,UTA,NBA,SF,17,0,433,5.2,11.3,.456,0.0,0.3,.000,5.2,11.0,.470,2.8,3.9,.723,2.7,4.1,6.8,1.9,0.6,0.2,1.8,3.4,13.1
2007-08,31,UTA,NBA,SF,12,0,209,4.3,10.9,.397,0.2,0.5,.333,4.1,10.3,.400,4.8,6.0,.800,2.9,2.9,5.9,1.4,1.2,0.7,1.9,6.0,13.6
2008-09,32,UTA,NBA,SG,5,0,49,8.1,16.2,.500,0.0,0.7,.000,8.1,15.4,.524,1.5,1.5,1.000,2.2,4.4,6.6,2.9,1.5,0.7,1.5,8.8,17.6
