Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,25,CHI,NBA,SF,6,202,.403,13.7,.746,.239,.134,.134,.239,.254,.420,.500,.444,.556,.250,.353,.571,.030,2,1.000,.588,.500,0,0
2005-06,26,CHI,NBA,PF,6,230,.560,14.2,.750,.238,.095,.119,.298,.250,.587,.750,.500,.400,.560,.476,.595,.012,1,1.000,.238,.600,0,0
2006-07,27,CHI,NBA,PF,10,197,.360,16.2,.547,.198,.116,.105,.128,.453,.383,.529,.400,.333,.182,.333,.667,.012,1,1.000,.282,.364,0,0
2010-11,31,PHI,NBA,SF,1,10,.000,22.0,.333,.000,.000,.000,.333,.667,.000,,,,.000,.000,,.000,0,,.500,.000,0,0
