Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2001-02,19,CHI,NBA,C,72,1150,14.4,.540,.000,.424,11.0,16.8,13.8,4.0,0.7,3.4,13.4,20.7,,1.0,0.8,1.8,.075,,-2.6,-1.7,-4.4,-0.7
2002-03,20,CHI,NBA,C,81,1571,17.5,.607,.000,.501,8.3,16.4,12.4,4.4,0.6,2.9,16.4,23.6,,2.3,1.1,3.5,.107,,-1.0,-2.0,-3.0,-0.4
2003-04,21,CHI,NBA,PF,73,2154,14.8,.538,.001,.417,7.1,16.1,11.4,6.2,0.6,2.8,15.1,24.3,,1.1,1.8,3.0,.066,,-2.4,-0.9,-3.3,-0.7
2004-05,22,CHI,NBA,C,63,1808,16.3,.583,.000,.430,7.2,13.6,10.5,4.1,0.6,2.4,15.8,25.5,,1.5,2.8,4.3,.115,,-1.9,0.0,-1.9,0.1
2005-06,23,NYK,NBA,C,72,1865,17.0,.604,.000,.814,9.4,18.9,14.1,1.9,0.8,2.5,18.1,24.1,,2.3,1.0,3.3,.084,,-1.6,-2.6,-4.2,-1.0
2006-07,24,NYK,NBA,C,81,2849,17.0,.603,.001,.649,8.2,15.5,11.9,4.6,0.6,1.1,18.4,25.5,,3.1,1.6,4.7,.079,,-0.8,-2.1,-2.9,-0.6
2007-08,25,NYK,NBA,C,59,1530,15.0,.578,.000,.551,8.0,12.6,10.2,3.8,0.5,1.5,15.7,23.5,,1.3,0.4,1.7,.053,,-1.9,-2.6,-4.5,-1.0
2008-09,26,NYK,NBA,C,3,12,2.8,.753,.000,1.500,0.0,37.7,18.2,0.0,0.0,0.0,37.6,19.3,,0.0,0.0,0.0,-0.064,,-11.5,-5.8,-17.3,0.0
2009-10,27,NYK,NBA,C,7,62,-1.9,.456,.000,.810,7.2,16.8,11.9,0.0,0.0,1.2,31.3,30.2,,-0.4,0.0,-0.3,-0.258,,-15.7,-7.3,-23.0,-0.3
2011-12,29,MIA,NBA,C,14,83,3.6,.508,.000,.308,6.0,11.1,8.6,1.9,0.0,2.0,25.3,22.1,,-0.2,0.1,-0.1,-0.046,,-8.2,-3.1,-11.3,-0.2
2012-13,30,DAL,NBA,C,2,25,-0.2,.461,.000,.500,9.1,8.7,8.9,0.0,0.0,0.0,23.5,23.3,,-0.1,0.0,-0.1,-0.146,,-9.6,-6.5,-16.1,-0.1
