Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2002-03,27,TOR,NBA,PF,16,106,.600,3.0,1.000,.720,.160,.080,.040,.000,.600,.667,.500,.500,.000,,.467,.280,7,,,,0,0
2006-07,31,IND,NBA,PF,47,405,.645,5.0,.908,.671,.158,.000,.079,.092,.667,.706,.583,,.500,.429,.717,.316,23,1.000,.000,,0,0
2007-08,32,TOR,NBA,PF,15,103,.680,3.2,1.000,.640,.240,.120,.000,.000,.680,.875,.500,.000,,,.529,.320,8,,,,0,0
2008-09,33,IND,NBA,PF,27,217,.543,5.1,.978,.609,.174,.152,.043,.022,.556,.607,.625,.286,.500,.000,.680,.174,6,,.000,,0,0
