Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2002-03,21,CLE,NBA,PG,66,1103,.402,12.3,.651,.370,.133,.068,.080,.349,.445,.600,.222,.348,.185,.322,.327,.077,21,.895,.220,.423,3,0
2004-05,23,TOT,NBA,PG,16,144,.419,13.5,.698,.326,.023,.093,.256,.302,.500,.643,1.000,.500,.273,.231,.600,.047,2,1.000,.615,.375,0,0
2004-05,23,DET,NBA,PG,11,110,.393,13.6,.679,.357,.000,.071,.250,.321,.474,.700,,.500,.143,.222,.667,.036,1,1.000,.556,.400,0,0
2004-05,23,PHO,NBA,PG,5,34,.467,13.5,.733,.267,.067,.133,.267,.267,.545,.500,1.000,.500,.500,.250,.500,.067,1,1.000,.750,.333,0,0
2005-06,24,LAL,NBA,PG,82,2773,.447,14.0,.579,.340,.073,.058,.108,.421,.506,.660,.351,.267,.250,.366,.535,.065,45,.942,.238,.410,3,0
2006-07,25,LAL,NBA,PG,82,2457,.436,14.4,.617,.285,.094,.071,.166,.383,.479,.563,.378,.446,.408,.365,.552,.020,15,.945,.229,.377,1,0
2007-08,26,TOT,NBA,PG,28,592,.348,17.8,.576,.152,.082,.071,.272,.424,.434,.500,.533,.231,.420,.231,.304,.011,2,.889,.141,.455,1,0
2007-08,26,MIA,NBA,PG,9,183,.315,19.1,.556,.093,.037,.111,.315,.444,.367,.600,1.000,.167,.294,.250,.182,.000,0,1.000,.292,.571,0,0
2007-08,26,LAC,NBA,PG,19,409,.362,17.2,.585,.177,.100,.054,.254,.415,.461,.478,.462,.286,.485,.222,.343,.015,2,.833,.074,.250,1,0
