Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,23,PHI,NBA,SG,5,63,.444,21.8,.500,.111,.056,.167,.167,.500,.667,.500,.000,.667,1.000,.222,.167,.000,0,1.000,.556,.200,1,0
2007-08,26,PHI,NBA,SG,6,142,.431,8.8,.902,.471,.098,.098,.235,.098,.457,.500,.200,.400,.500,.200,.429,.020,1,1.000,.400,.000,0,0
2008-09,27,PHI,NBA,SG,6,148,.412,16.6,.784,.098,.059,.216,.412,.216,.425,.400,.333,.455,.429,.364,.647,.000,0,1.000,.545,.333,0,0
2010-11,29,NOH,NBA,SG,6,84,.389,15.2,.750,.083,.194,.194,.278,.250,.444,.667,.714,.429,.200,.222,.583,.028,1,1.000,.333,.333,0,0
2011-12,30,ATL,NBA,SG,5,63,.462,15.6,.692,.231,.077,.077,.308,.308,.556,.667,1.000,.000,.500,.250,.400,.000,0,1.000,.500,.500,0,0
2012-13,31,LAC,NBA,SG,3,20,.667,14.0,.667,.333,.000,.333,.000,.333,1.000,1.000,,1.000,,.000,.000,.000,0,,1.000,.000,0,0
2013-14,32,LAC,NBA,SG,5,19,.200,24.6,.200,.000,.000,.000,.200,.800,.000,,,,.000,.250,,.000,0,1.000,.250,1.000,0,0
