Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,740,283,22.0,3.4,6.8,.499,0.0,0.1,.211,3.4,6.8,.502,.500,1.9,2.3,.831,1.5,3.1,4.6,0.8,0.4,0.6,1.0,1.8,8.8
4 seasons,,BOS,NBA,,304,224,27.3,4.2,8.6,.489,0.0,0.1,.275,4.2,8.5,.492,.491,2.1,2.5,.829,1.7,3.7,5.5,1.1,0.5,0.7,1.1,2.1,10.6
2 seasons,,DAL,NBA,,160,1,19.6,3.1,6.3,.498,0.0,0.1,.000,3.1,6.2,.503,.498,2.2,2.5,.845,1.6,2.9,4.5,0.6,0.3,0.6,1.1,1.8,8.4
2 seasons,,ORL,NBA,,126,54,20.9,3.6,7.0,.514,0.0,0.0,.000,3.6,7.0,.515,.514,1.9,2.3,.818,1.5,2.9,4.4,0.6,0.3,0.6,1.0,1.8,9.1
1 season,,LAL,NBA,,66,0,20.3,2.6,4.8,.549,0.0,0.0,.000,2.6,4.8,.552,.549,1.9,2.2,.845,1.6,2.7,4.3,1.1,0.5,0.8,0.6,1.9,7.2
2 seasons,,NOK,NBA,,50,4,8.6,0.9,2.3,.377,0.0,0.0,.000,0.9,2.3,.381,.377,0.5,0.7,.686,0.6,1.6,2.2,0.1,0.1,0.2,0.4,0.7,2.2
1 season,,LAC,NBA,,34,0,12.2,2.2,3.7,.598,0.0,0.1,.500,2.2,3.7,.600,.602,1.4,1.5,.902,0.8,1.7,2.5,0.6,0.2,0.2,0.7,0.9,5.9
