Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2013-14,22,MIL,NBA,PG,58,1309,.437,10.2,.841,.347,.219,.144,.131,.159,.465,.615,.306,.429,.373,.290,.342,.000,0,.778,.145,.444,0,0
2014-15,23,TOT,NBA,PG,21,247,.351,8.6,.877,.333,.351,.088,.105,.123,.400,.526,.300,.400,.333,.000,.500,.000,0,,.429,.000,0,0
2014-15,23,MIL,NBA,PG,11,142,.387,9.6,.839,.258,.355,.097,.129,.161,.462,.625,.455,.333,.250,.000,.500,.000,0,,.600,.000,0,0
2014-15,23,NOP,NBA,PG,10,105,.308,7.5,.923,.423,.346,.077,.077,.077,.333,.455,.111,.500,.500,.000,.500,.000,0,,.000,,0,0
