Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,23,TOR,NBA,SG,8,110,.514,16.6,.743,.143,.057,.114,.429,.257,.538,.800,.000,.500,.533,.444,.571,.000,0,.750,.333,.667,0,0
2001-02,24,TOR,NBA,SF,5,154,.367,14.7,.653,.265,.082,.102,.204,.347,.500,.692,.750,.200,.300,.118,.500,.000,0,.500,.235,.250,0,0
2006-07,29,TOR,NBA,SF,6,183,.517,17.7,.586,.172,.034,.034,.345,.414,.529,.600,.000,1.000,.500,.500,.778,.034,1,1.000,.333,.750,0,0
2007-08,30,NOH,NBA,SG,12,277,.485,17.4,.500,.176,.029,.074,.221,.500,.500,.333,.500,.800,.533,.471,.647,.000,0,.938,.618,.571,0,0
2008-09,31,NOH,NBA,SG,2,21,.200,23.0,.400,.000,.000,.000,.400,.600,.000,,,,.000,.333,,.000,0,1.000,.333,.000,0,0
