Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,22,417,.377,10.1,.991,.263,.193,.272,.263,.009,.381,.533,.273,.387,.300,.000,.651,.070,8,,.000,,0,0
2 seasons,,NOH,NBA,,11,237,.365,10.5,.984,.238,.206,.286,.254,.016,.371,.400,.385,.444,.250,.000,.565,.063,4,,.000,,0,0
1 season,,CHH,NBA,,9,152,.390,10.8,1.000,.220,.171,.317,.293,.000,.390,.778,.143,.308,.333,,.750,.073,3,,,,0,0
1 season,,POR,NBA,,2,28,.400,5.0,1.000,.600,.200,.000,.200,.000,.400,.500,.000,,.500,,.750,.100,1,,,,0,0
