Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2001-02,22,WAS,NBA,C,62,1266,13.7,.540,.000,.724,13.0,16.6,14.8,3.5,0.9,5.3,14.6,12.4,,1.7,1.4,3.1,.116,,-1.3,1.9,0.6,0.8
2002-03,23,WAS,NBA,C,81,1930,13.5,.561,.000,.723,11.7,13.0,12.4,2.4,0.9,4.6,12.7,12.5,,3.1,1.9,5.0,.125,,-1.1,1.0,-0.1,0.9
2003-04,24,WAS,NBA,C,77,1484,17.2,.547,.003,.603,13.7,15.6,14.6,5.2,1.1,4.9,14.0,17.0,,2.4,1.4,3.8,.123,,-0.9,0.6,-0.3,0.6
2004-05,25,WAS,NBA,C,68,1865,16.5,.588,.000,.611,11.8,16.4,14.0,4.9,1.4,4.5,15.1,14.9,,3.2,2.0,5.2,.134,,-0.5,1.5,1.0,1.4
2005-06,26,WAS,NBA,C,79,1879,13.8,.542,.000,.519,12.0,17.0,14.5,3.9,0.8,4.3,15.5,14.9,,2.0,1.9,3.9,.099,,-1.7,1.1,-0.6,0.6
2006-07,27,WAS,NBA,C,77,1740,14.2,.571,.000,.592,12.5,19.2,15.8,4.1,1.0,3.9,16.7,13.6,,2.2,1.3,3.4,.095,,-1.3,0.5,-0.7,0.6
2007-08,28,WAS,NBA,C,80,2228,18.3,.582,.000,.491,14.0,16.4,15.2,5.2,0.7,5.0,12.9,17.3,,4.9,1.9,6.8,.146,,0.5,0.9,1.4,1.9
2008-09,29,WAS,NBA,C,6,175,14.9,.490,.000,.420,8.5,21.4,14.8,7.3,1.2,7.0,13.2,17.7,,0.0,0.2,0.2,.041,,-3.8,2.1,-1.7,0.0
2009-10,30,TOT,NBA,C,77,2355,16.1,.588,.002,.499,13.5,21.5,17.5,2.8,0.6,5.1,14.2,13.5,,3.7,3.0,6.7,.137,,-1.0,1.8,0.7,1.6
2009-10,30,WAS,NBA,C,49,1614,16.2,.591,.000,.472,14.1,22.2,18.1,1.7,0.6,4.8,14.2,13.2,,2.6,1.9,4.5,.133,,-1.0,1.2,0.2,0.9
2009-10,30,DAL,NBA,C,28,741,16.1,.582,.006,.558,12.2,19.9,16.1,5.0,0.6,5.8,14.1,14.0,,1.1,1.1,2.2,.144,,-1.1,3.0,1.9,0.7
2010-11,31,DAL,NBA,C,72,1331,11.7,.532,.004,.794,11.8,20.9,16.5,2.1,0.6,4.2,14.5,12.4,,0.8,2.1,2.9,.104,,-3.2,2.1,-1.0,0.3
2011-12,32,DAL,NBA,C,54,1146,12.9,.520,.000,.421,13.7,18.0,15.9,2.6,1.1,3.8,14.5,12.8,,1.1,1.6,2.7,.114,,-2.4,1.9,-0.5,0.4
2012-13,33,CHA,NBA,C,61,1162,8.7,.441,.005,.306,12.0,16.7,14.3,3.9,0.7,3.4,16.9,11.5,,-0.2,0.4,0.1,.006,,-4.3,-0.3,-4.6,-0.8
2014-15,35,CLE,NBA,C,22,119,9.1,.490,.000,.433,5.9,21.9,14.0,2.5,0.9,6.6,21.9,17.3,,-0.2,0.2,0.0,.008,,-7.9,1.3,-6.6,-0.1
