Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,36,899,.404,16.5,.464,.247,.081,.047,.089,.536,.413,.552,.263,.273,.238,.397,.444,.034,8,.860,.127,.688,1,0
1 season,,PHO,NBA,,15,564,.403,15.4,.468,.318,.058,.039,.052,.532,.417,.531,.111,.333,.125,.390,.400,.026,4,.875,.098,.625,0,0
2 seasons,,ORL,NBA,,11,172,.433,20.5,.433,.133,.067,.000,.233,.567,.462,.500,.500,,.429,.412,.500,.067,2,.857,.176,.667,1,0
1 season,,MIA,NBA,,5,149,.400,17.3,.511,.089,.178,.111,.133,.489,.391,1.000,.375,.200,.167,.409,.556,.044,2,.889,.136,1.000,0,0
1 season,,NYK,NBA,,5,14,.333,20.3,.167,.167,.000,.000,.000,.833,.000,.000,,,,.400,,.000,0,.500,.400,.500,0,0
