Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,222,61,4381,6.9,15.7,.439,1.0,3.1,.329,5.9,12.7,.465,4.1,4.9,.831,1.0,4.7,5.7,3.1,1.5,0.7,2.4,3.4,18.9,,103,109
2 seasons,,NJN,NBA,,111,41,2315,7.7,17.1,.449,0.4,1.5,.258,7.3,15.6,.467,4.2,5.0,.840,1.3,4.3,5.7,3.3,1.5,0.6,2.9,3.1,19.9,,100,113
1 season,,CHA,NBA,,49,8,1016,5.7,12.9,.440,2.6,6.7,.386,3.1,6.1,.500,3.4,4.2,.805,0.8,5.3,6.1,2.6,1.5,0.8,1.8,3.1,17.3,,111,105
1 season,,MIL,NBA,,44,12,884,7.1,16.5,.429,0.9,2.8,.326,6.2,13.7,.449,4.5,5.4,.831,0.4,4.9,5.3,3.0,1.8,0.8,2.1,4.4,19.5,,102,104
1 season,,LAC,NBA,,12,0,103,2.5,10.3,.238,0.5,3.4,.143,2.0,6.9,.286,3.9,3.9,1.000,0.5,5.4,5.9,2.0,0.5,0.0,0.0,6.9,9.3,,96,110
1 season,,DAL,NBA,,6,0,63,4.1,11.3,.357,0.0,3.2,.000,4.1,8.1,.500,5.7,8.1,.700,0.0,4.1,4.1,3.2,1.6,0.0,0.8,3.2,13.8,,101,110
