Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,28,MIA,NBA,C,82,2771,.479,7.9,.999,.381,.227,.166,.225,.001,.480,.605,.332,.458,.432,.000,.719,.075,59,,.000,,0,0
2001-02,29,MIA,NBA,PF,72,2256,.469,10.5,.997,.279,.174,.169,.375,.003,.470,.571,.387,.437,.450,.000,.762,.057,31,,.500,.000,1,0
2002-03,30,MIA,NBA,C,82,2641,.509,9.2,1.000,.362,.139,.180,.318,.000,.509,.657,.415,.393,.447,,.747,.065,36,,,,0,0
2003-04,31,MIA,NBA,C,76,2303,.471,11.3,.998,.292,.106,.140,.460,.002,.472,.592,.292,.453,.443,.000,.775,.055,28,,.000,,1,0
2004-05,32,LAL,NBA,C,69,1136,.493,8.5,1.000,.431,.105,.163,.301,.000,.493,.533,.455,.500,.444,,.728,.038,6,,,,0,0
2005-06,33,PHO,NBA,C,21,248,.415,13.6,1.000,.200,.031,.169,.600,.000,.415,.538,1.000,.455,.333,,.889,.015,1,,,,0,0
