Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,34,362,.388,14.3,.949,.194,.051,.122,.582,.051,.409,.316,.200,.167,.509,.000,.421,.000,0,,.400,.000,0,0
1 season,,DET,NBA,,19,150,.356,13.6,.978,.200,.044,.156,.578,.022,.364,.333,.000,.143,.462,.000,.250,.000,0,,.000,,0,0
2 seasons,,ORL,NBA,,7,70,.389,11.8,.833,.389,.000,.056,.389,.167,.467,.429,,.000,.571,.000,.429,.000,0,,.333,.000,0,0
1 season,,MIA,NBA,,5,115,.462,17.3,.962,.077,.038,.115,.731,.038,.480,.000,.000,.333,.579,.000,.583,.000,0,,1.000,.000,0,0
1 season,,UTA,NBA,,3,27,.333,13.6,1.000,.111,.222,.111,.556,.000,.333,.000,.500,.000,.400,,.667,.000,0,,,,0,0
