Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2002-03,23,UTA,NBA,PG,3,27,.333,13.6,1.000,.111,.222,.111,.556,.000,.333,.000,.500,.000,.400,,.667,.000,0,,,,0,0
2004-05,25,DET,NBA,PG,19,150,.356,13.6,.978,.200,.044,.156,.578,.022,.364,.333,.000,.143,.462,.000,.250,.000,0,,.000,,0,0
2006-07,27,ORL,NBA,PG,3,40,.357,12.1,.857,.357,.000,.071,.429,.143,.417,.400,,.000,.500,.000,.400,.000,0,,.500,.000,0,0
2007-08,28,ORL,NBA,PG,4,30,.500,11.0,.750,.500,.000,.000,.250,.250,.667,.500,,,1.000,.000,.500,.000,0,,.000,,0,0
2009-10,30,MIA,NBA,PG,5,115,.462,17.3,.962,.077,.038,.115,.731,.038,.480,.000,.000,.333,.579,.000,.583,.000,0,,1.000,.000,0,0
