Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,27,NJN,NBA,SG,19,161,.377,13.6,.811,.208,.170,.113,.321,.189,.442,.364,.444,.167,.588,.100,.263,.000,0,1.000,.100,.000,0,0
2002-03,28,NJN,NBA,PG,17,122,.548,14.8,.806,.161,.065,.226,.355,.194,.560,.800,1.000,.286,.545,.500,.500,.000,0,.667,.333,.500,0,0
2003-04,29,IND,NBA,PG,16,332,.362,15.7,.710,.159,.072,.217,.261,.290,.388,.364,.600,.400,.333,.300,.368,.000,0,.833,.250,.600,0,0
2004-05,30,IND,NBA,PG,13,316,.351,14.9,.701,.195,.143,.091,.273,.299,.352,.467,.364,.286,.286,.348,.316,.013,0,.625,.217,.600,0,0
2005-06,31,IND,NBA,PG,6,242,.517,12.6,.770,.287,.092,.195,.195,.230,.552,.520,.625,.588,.529,.400,.216,.011,1,.375,.300,.333,0,0
2008-09,34,ORL,NBA,PG,19,280,.376,14.2,.647,.188,.224,.141,.094,.353,.418,.625,.368,.250,.375,.300,.174,.024,2,.667,.233,.571,0,0
2009-10,35,ORL,NBA,PG,1,5,.500,12.0,.500,.500,.000,.000,.000,.500,1.000,1.000,,,,.000,.000,.000,0,,1.000,.000,0,0
