Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2012-13,21,TOT,NBA,PG,27,202,.295,14.6,.648,.295,.125,.034,.193,.352,.333,.538,.182,.000,.176,.226,.316,.000,0,1.000,.129,.500,1,0
2012-13,21,PHI,NBA,PG,21,165,.264,15.1,.653,.278,.111,.042,.222,.347,.298,.550,.000,.000,.188,.200,.357,.000,0,1.000,.080,.500,1,0
2012-13,21,LAC,NBA,PG,6,37,.438,12.3,.625,.375,.188,.000,.063,.375,.500,.500,.667,,.000,.333,.200,.000,0,1.000,.333,.500,0,0
2013-14,22,LAC,NBA,PG,2,9,.500,11.5,1.000,.000,.500,.500,.000,.000,.500,,.000,1.000,,,1.000,.000,0,,,,0,0
