Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1995-96,22,SAC,NBA,SF,53,3,609,10.5,22.6,.466,0.0,0.3,.000,10.5,22.4,.472,4.0,7.1,.560,4.7,4.9,9.6,1.9,0.9,0.8,6.4,9.7,25.1,,87,112
1996-97,23,SAC,NBA,SF,79,31,1992,9.8,19.7,.498,0.0,0.1,.000,9.8,19.6,.500,4.6,6.6,.689,3.7,4.9,8.6,3.3,1.6,1.3,4.2,7.0,24.2,,103,109
1997-98,24,SAC,NBA,SF,79,75,2819,10.4,21.0,.495,0.0,0.2,.000,10.4,20.8,.499,5.2,8.2,.630,3.0,5.2,8.2,4.3,1.4,0.9,3.7,4.7,25.9,,103,108
1998-99,25,SAC,NBA,SF,50,50,1374,9.8,20.2,.485,0.0,0.2,.200,9.8,20.0,.487,4.4,6.8,.638,3.1,4.4,7.5,2.4,1.1,0.3,2.7,4.3,24.0,,104,107
1999-00,26,SAC,NBA,SF,76,76,1707,8.8,17.6,.500,0.0,0.0,,8.8,17.6,.500,4.6,6.0,.769,3.5,4.8,8.2,2.3,1.1,0.5,3.1,5.4,22.2,,106,106
2000-01,27,TOT,NBA,SF,69,40,1686,10.0,19.9,.502,0.0,0.1,.000,10.0,19.8,.504,4.6,7.3,.637,3.4,6.5,9.9,1.9,1.5,0.6,3.4,5.7,24.6,,102,104
2000-01,27,TOR,NBA,SF,42,31,886,9.1,19.4,.471,0.0,0.1,.000,9.1,19.2,.474,5.0,7.7,.646,3.4,5.7,9.1,2.0,0.9,0.8,3.9,5.8,23.2,,97,106
2000-01,27,DET,NBA,SF,27,9,800,10.9,20.4,.534,0.0,0.0,,10.9,20.4,.534,4.2,6.8,.626,3.4,7.3,10.6,1.8,2.2,0.5,2.9,5.5,26.0,,107,101
2001-02,28,DET,NBA,SF,78,7,1701,12.9,25.3,.510,0.0,0.2,.200,12.9,25.1,.512,7.5,9.3,.805,3.7,6.3,10.0,2.9,1.5,0.8,4.3,7.1,33.3,,107,104
2002-03,29,DET,NBA,SF,82,1,2061,10.0,22.2,.453,0.1,0.3,.182,10.0,21.9,.456,6.4,8.1,.790,3.9,5.7,9.6,2.8,1.2,0.7,3.4,6.4,26.5,,103,102
2003-04,30,DET,NBA,PF,79,0,1574,10.6,20.9,.505,0.0,0.0,,10.6,20.9,.505,5.0,6.8,.731,3.1,5.8,8.9,2.0,1.0,0.7,3.9,7.1,26.1,,102,99
2004-05,31,TOT,NBA,PF,72,9,1527,9.1,19.5,.467,0.0,0.1,.000,9.1,19.4,.469,6.5,8.1,.799,3.5,5.2,8.6,2.6,1.3,0.5,2.9,7.3,24.7,,107,108
2004-05,31,PHI,NBA,PF,48,5,1056,9.3,20.0,.465,0.0,0.1,.000,9.3,19.9,.467,6.2,7.9,.788,3.5,5.0,8.5,2.1,1.2,0.6,2.9,6.9,24.8,,105,107
2004-05,31,SAC,NBA,PF,24,4,471,8.7,18.3,.473,0.0,0.0,,8.7,18.3,.473,7.1,8.7,.823,3.4,5.5,8.9,3.8,1.3,0.3,2.8,8.1,24.4,,113,110
2005-06,32,SAC,NBA,SF,37,0,362,6.2,14.9,.417,0.3,0.3,1.000,5.9,14.6,.406,5.5,7.1,.776,3.0,6.6,9.7,2.0,1.0,0.6,4.3,8.1,18.2,,93,106
2006-07,33,SAC,NBA,PF,68,1,1337,8.9,17.5,.510,0.0,0.1,.000,8.9,17.5,.512,5.6,7.8,.715,2.4,6.0,8.4,1.5,1.1,0.6,3.7,6.9,23.5,,102,110
