Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2002-03,24,LAC,NBA,C,52,7,802,6.0,12.2,.495,0.0,0.0,,6.0,12.2,.495,3.4,4.8,.703,4.2,7.2,11.4,1.0,0.7,2.1,3.3,6.2,15.5,,100,107
2003-04,25,LAC,NBA,PF,42,2,510,6.8,15.8,.431,0.0,0.1,.000,6.8,15.7,.434,2.6,4.3,.595,5.0,5.5,10.5,2.3,0.9,1.8,2.1,7.0,16.2,,101,110
2004-05,26,CHA,NBA,PF,79,17,1649,7.2,16.6,.432,0.0,0.0,,7.2,16.6,.432,3.8,6.7,.575,4.5,5.8,10.3,2.4,1.0,2.2,3.6,6.3,18.2,,92,109
2005-06,27,CHA,NBA,PF,57,22,1348,8.2,16.2,.508,0.0,0.1,.000,8.2,16.1,.511,4.9,7.3,.667,3.6,7.0,10.6,2.9,1.1,1.7,3.8,6.1,21.3,,103,107
2006-07,28,TOT,NBA,PF-C,30,0,309,4.9,13.6,.363,0.0,0.0,,4.9,13.6,.363,5.3,8.0,.660,2.5,6.4,9.0,3.1,1.0,1.4,4.8,8.7,15.1,,83,107
2006-07,28,CHA,NBA,PF,24,0,244,4.9,12.8,.383,0.0,0.0,,4.9,12.8,.383,5.1,7.5,.686,2.6,5.8,8.3,3.0,0.4,1.3,4.9,8.3,15.0,,84,110
2006-07,28,SAS,NBA,C,6,0,65,4.9,16.5,.300,0.0,0.0,,4.9,16.5,.300,5.8,9.9,.583,2.5,9.0,11.5,3.3,3.3,1.6,4.1,9.9,15.6,,78,94
2007-08,29,NOH,NBA,C,52,1,621,7.3,15.5,.472,0.0,0.0,,7.3,15.5,.472,2.8,5.0,.552,2.4,10.1,12.5,1.9,0.6,1.5,3.6,6.8,17.4,,91,105
2008-09,30,NOH,NBA,C,31,4,373,5.4,13.9,.389,0.0,0.0,,5.4,13.9,.389,3.4,5.3,.639,4.4,5.0,9.4,2.6,0.3,1.3,3.4,8.5,14.2,,91,111
2010-11,32,DEN,NBA,C,30,2,366,3.8,7.0,.549,0.0,0.0,,3.8,7.0,.549,1.8,2.9,.619,3.7,6.4,10.2,1.9,0.5,1.5,1.9,6.9,9.5,,113,109
2013-14,35,NOP,NBA,C,2,0,27,5.8,11.6,.500,0.0,0.0,,5.8,11.6,.500,0.0,0.0,,0.0,1.9,1.9,0.0,0.0,1.9,0.0,9.6,11.6,,104,116
