Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2000-01,19,LAC,NBA,SF,81,21,2133,8.0,15.8,.505,0.0,0.5,.053,8.0,15.3,.519,3.1,6.0,.521,3.2,8.8,12.0,2.5,1.3,3.1,3.7,4.8,19.1,,97,102
2001-02,20,LAC,NBA,SF,82,6,2227,7.4,15.4,.481,0.1,0.5,.158,7.3,14.9,.491,3.8,6.1,.620,2.6,8.2,10.8,4.4,1.7,2.5,3.8,4.4,18.6,,99,104
2002-03,21,CLE,NBA,SF,67,62,2008,6.7,16.3,.410,0.0,0.4,.000,6.7,16.0,.419,2.3,3.9,.594,2.9,6.4,9.2,4.5,1.7,1.8,4.5,4.0,15.7,,84,106
2003-04,22,TOT,NBA,SF,79,56,2079,9.6,19.7,.485,0.2,1.0,.175,9.4,18.7,.502,3.2,5.1,.642,2.9,6.5,9.4,4.2,1.8,1.6,3.4,4.4,22.5,,101,105
2003-04,22,CLE,NBA,SF,37,16,888,8.5,19.7,.432,0.3,1.8,.167,8.2,17.9,.458,2.3,4.3,.542,2.9,7.1,9.9,4.8,1.5,1.6,3.3,5.0,19.6,,93,104
2003-04,22,POR,NBA,SF,42,40,1191,10.4,19.7,.526,0.1,0.5,.200,10.3,19.3,.534,4.0,5.7,.702,3.0,6.0,9.0,3.8,2.0,1.6,3.5,3.9,24.8,,108,105
2004-05,23,POR,NBA,SF,63,22,1699,10.6,21.9,.482,0.3,0.7,.348,10.3,21.2,.487,4.1,6.8,.600,2.2,7.2,9.4,4.1,2.4,2.5,4.9,5.9,25.4,,95,105
2005-06,24,POR,NBA,SF,40,23,1286,10.0,21.7,.461,0.1,0.4,.200,9.9,21.3,.466,3.7,6.9,.534,1.0,6.7,7.8,3.1,1.8,1.7,4.2,4.3,23.8,,89,111
2008-09,27,MEM,NBA,SF,34,0,298,8.6,17.7,.485,0.2,1.1,.167,8.4,16.6,.505,4.1,5.5,.742,3.4,6.8,10.2,3.0,2.0,3.6,3.8,5.7,21.4,,102,106
