Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,20,BOS,NBA,PF,45,5,892,4.5,9.1,.493,0.0,0.2,.200,4.4,8.9,.500,1.9,2.5,.746,3.7,6.9,10.7,1.4,0.9,0.9,1.2,6.2,10.9
2013-14,21,BOS,NBA,PF,74,44,2041,6.8,15.9,.427,1.0,3.7,.269,5.8,12.2,.475,2.8,3.6,.778,4.3,6.3,10.6,2.1,0.6,0.9,2.1,4.4,17.3
2014-15,22,BOS,NBA,PF,58,49,1566,7.1,16.3,.439,1.2,4.2,.283,6.0,12.0,.494,2.2,3.0,.744,3.4,6.8,10.1,3.1,1.0,1.0,1.8,3.5,17.7
2015-16,23,BOS,NBA,PF,81,73,1915,6.6,15.2,.435,0.5,1.9,.282,6.1,13.2,.458,1.9,3.0,.640,3.6,9.0,12.7,3.5,1.4,0.9,1.9,3.9,15.7
2016-17,24,TOR,NBA,PF,8,1,101,5.3,16.4,.326,1.1,6.1,.176,4.3,10.3,.414,1.4,2.9,.500,3.2,5.3,8.6,0.7,1.4,0.4,0.7,5.7,13.2
