Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2000-01,21,SAC,NBA,SF,74,7,1245,5.6,13.7,.412,1.1,3.5,.326,4.5,10.2,.442,3.6,4.6,.777,2.0,6.6,8.6,2.8,2.1,1.0,2.2,5.7,16.0,,103,100
2001-02,22,SAC,NBA,SF,80,10,1970,7.4,17.5,.422,1.6,4.4,.368,5.8,13.2,.440,4.3,5.9,.726,1.6,7.6,9.3,4.2,1.5,0.8,2.1,4.7,20.7,,107,102
2002-03,23,SAC,NBA,SF,67,11,1175,7.1,16.7,.422,1.2,3.3,.372,5.8,13.4,.435,3.8,4.7,.800,1.5,6.6,8.1,3.7,1.1,0.5,2.1,5.4,19.1,,104,102
2003-04,24,SAS,NBA,SF,80,44,2073,6.8,16.7,.406,2.6,6.3,.419,4.2,10.5,.399,3.0,4.2,.708,1.3,7.9,9.3,4.0,2.1,0.8,2.4,4.3,19.2,,104,94
2004-05,25,ORL,NBA,SF,67,11,1757,9.5,22.6,.419,2.7,7.1,.380,6.8,15.5,.438,5.4,6.5,.836,1.8,4.9,6.7,4.4,1.2,0.5,3.4,4.0,27.0,,107,110
2005-06,26,ORL,NBA,SF,78,59,2615,8.3,18.2,.454,2.4,5.9,.403,5.9,12.3,.478,5.3,6.2,.861,1.5,5.5,6.9,4.5,1.5,0.4,2.7,4.9,24.2,,116,109
2006-07,27,ORL,NBA,SF,73,73,2268,8.1,19.4,.419,2.6,6.6,.388,5.6,12.8,.435,4.0,5.2,.781,1.3,5.6,6.9,5.5,1.6,0.4,3.4,5.2,22.8,,106,105
2007-08,28,ORL,NBA,SF,82,82,3026,9.4,20.7,.456,2.8,7.1,.400,6.6,13.7,.485,5.5,6.6,.829,1.4,6.6,8.0,6.9,1.3,0.4,4.2,4.1,27.2,,111,107
2008-09,29,ORL,NBA,SF,77,77,2815,7.8,18.9,.413,2.5,6.9,.356,5.3,12.0,.445,5.8,7.2,.807,0.8,6.7,7.6,6.9,1.2,0.4,3.8,4.0,23.9,,107,104
2009-10,30,TOR,NBA,SF,74,69,2272,6.3,15.3,.409,2.5,6.6,.374,3.8,8.7,.436,4.0,5.1,.774,1.0,6.8,7.8,6.9,1.2,0.7,2.8,5.0,19.0,,109,113
2010-11,31,TOT,NBA,SF-PF,81,72,2540,6.6,14.8,.446,2.6,6.4,.410,4.0,8.5,.473,2.2,3.2,.679,0.9,6.4,7.3,7.0,1.5,0.7,2.7,5.1,18.0,,112,105
2010-11,31,PHO,NBA,PF,25,16,630,6.9,15.6,.440,3.3,7.8,.423,3.6,7.7,.458,2.1,2.9,.722,1.6,6.5,8.1,4.7,1.5,1.1,2.5,6.2,19.1,,110,110
2010-11,31,ORL,NBA,SF,56,56,1910,6.5,14.6,.448,2.4,5.9,.404,4.2,8.7,.478,2.2,3.3,.667,0.7,6.4,7.1,7.9,1.5,0.6,2.8,4.7,17.6,,112,103
2011-12,32,ORL,NBA,SF,53,53,1653,6.8,16.4,.415,3.0,8.4,.353,3.8,8.0,.480,2.2,3.1,.705,0.8,5.7,6.5,7.6,1.5,0.6,4.6,4.5,18.8,,99,106
2012-13,33,ORL,NBA,SF,11,1,189,3.9,14.6,.264,0.3,6.6,.042,3.6,8.0,.448,0.8,1.7,.500,1.1,6.1,7.2,6.3,1.9,0.3,3.3,3.0,8.8,,68,109
2013-14,34,LAC,NBA,SF,38,0,392,5.4,13.9,.385,2.8,6.4,.440,2.6,7.5,.339,1.1,2.3,.500,1.4,10.0,11.4,4.2,2.4,1.3,2.0,6.4,14.7,,101,101
2014-15,35,LAC,NBA,SF,62,2,705,6.0,13.5,.441,4.3,10.0,.432,1.7,3.5,.469,0.4,0.8,.545,0.4,6.8,7.1,2.7,1.4,0.5,2.1,4.7,16.7,,107,107
