Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,272,6038,11.2,.474,.112,.285,7.1,19.1,12.9,5.2,1.2,2.4,11.8,19.4,,-1.5,4.6,3.1,.025,,-3.9,-0.8,-4.7,-4.1
2 seasons,,NJN,NBA,,113,3076,11.7,.478,.170,.297,6.7,20.2,13.3,5.9,1.1,2.2,10.9,20.3,,-0.6,2.6,2.0,.031,,-3.5,-0.7,-4.1,-1.7
1 season,,MIL,NBA,,66,1647,11.3,.485,.040,.279,7.3,17.7,12.3,5.3,1.1,2.7,13.4,18.4,,-0.1,0.9,0.7,.022,,-3.9,-0.7,-4.6,-1.1
1 season,,WAS,NBA,,63,1112,10.1,.459,.037,.262,7.8,18.0,12.7,3.5,1.2,2.2,11.6,17.4,,-0.4,0.8,0.4,.016,,-4.7,-1.2,-5.9,-1.1
1 season,,DAL,NBA,,30,203,10.4,.433,.122,.256,6.7,20.3,13.6,4.1,1.8,3.1,13.3,24.1,,-0.3,0.3,0.0,-0.003,,-6.9,-0.4,-7.3,-0.3
