Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2001-02,23,IND,NBA,PG,80,78,2442,6.2,16.2,.380,0.9,3.7,.240,5.3,12.5,.422,2.8,4.0,.704,1.7,4.7,6.4,13.8,3.0,0.9,5.8,5.3,16.1,,93,103
2002-03,24,IND,NBA,PG,73,69,2237,5.2,13.0,.396,1.1,3.9,.277,4.1,9.1,.446,1.9,2.6,.714,1.4,4.7,6.1,12.8,2.9,0.4,4.5,4.7,13.3,,98,101
2003-04,25,IND,NBA,PG,52,43,1378,6.1,14.7,.414,3.1,8.2,.372,3.0,6.5,.466,2.0,2.7,.731,1.1,4.3,5.4,12.1,3.3,0.7,4.4,5.3,17.2,,106,97
2004-05,26,IND,NBA,PG,40,40,1301,9.2,22.1,.418,2.5,6.6,.372,6.8,15.5,.437,5.2,6.9,.744,1.1,5.7,6.8,10.9,3.4,0.5,5.7,4.7,26.1,,101,102
2005-06,27,IND,NBA,PG,42,27,1122,7.5,18.4,.409,0.8,3.3,.229,6.8,15.1,.449,2.8,4.3,.637,1.7,4.7,6.3,10.1,2.3,0.3,5.2,4.6,18.6,,93,103
2006-07,28,IND,NBA,PG,72,72,2243,8.0,20.6,.389,1.4,4.5,.316,6.6,16.1,.409,4.0,5.5,.720,1.4,4.2,5.6,11.4,2.7,0.6,4.6,4.4,21.4,,98,105
2007-08,29,IND,NBA,PG,39,36,1293,6.7,17.6,.380,1.5,5.4,.284,5.2,12.2,.422,2.7,3.8,.720,0.9,4.4,5.4,12.4,2.5,0.4,4.9,3.7,17.6,,96,108
2009-10,31,MEM,NBA,PG,38,1,589,4.5,12.2,.371,0.6,3.4,.179,3.9,8.8,.446,1.9,2.4,.815,1.0,4.8,5.7,9.4,2.9,0.4,5.5,5.8,11.6,,86,109
2011-12,33,UTA,NBA,PG,37,1,507,5.9,14.6,.404,1.0,3.8,.270,4.9,10.8,.452,1.3,1.8,.765,0.6,4.0,4.7,12.7,1.8,0.8,5.4,4.9,14.2,,93,108
2012-13,34,UTA,NBA,PG,66,32,1221,3.7,10.1,.368,1.7,5.5,.307,2.0,4.6,.439,0.8,1.1,.692,0.7,4.2,5.0,12.5,2.8,0.6,4.6,4.6,9.9,,96,107
2013-14,35,UTA,NBA,PG,8,5,110,1.9,9.6,.200,0.5,7.2,.067,1.4,2.4,.600,0.0,0.0,,1.0,4.3,5.3,11.0,1.0,0.0,4.3,4.8,4.3,,69,115
