Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,21,NJN,NBA,C,73,1278,.538,4.0,1.000,.590,.233,.134,.043,.000,.538,.611,.408,.488,.385,,.811,.246,61,,,,0,0
2008-09,22,NJN,NBA,PF,33,366,.417,5.4,1.000,.514,.208,.194,.083,.000,.417,.622,.267,.143,.167,,.467,.181,11,,,,0,0
2009-10,23,NJN,NBA,PF,20,227,.429,6.6,.980,.449,.224,.204,.102,.020,.438,.636,.364,.200,.200,.000,.571,.143,7,,.000,,0,0
2011-12,25,TOT,NBA,C,11,107,.636,4.7,1.000,.636,.182,.091,.091,.000,.636,.786,.750,.000,.000,,.857,.273,6,,,,0,0
2011-12,25,DAL,NBA,C,8,65,.750,3.3,1.000,.688,.250,.063,.000,.000,.750,.818,.750,.000,,,.917,.313,5,,,,0,0
2011-12,25,BOS,NBA,C,3,42,.333,8.5,1.000,.500,.000,.167,.333,.000,.333,.667,,.000,.000,,.500,.167,1,,,,0,0
