Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2006-07,22,CHA,NBA,PF,78,2326,.376,15.7,.727,.119,.178,.130,.300,.273,.391,.518,.381,.374,.353,.337,.496,.007,7,.851,.147,.395,1,1
2008-09,24,TOT,NBA,SF,52,711,.359,18.7,.570,.072,.081,.121,.296,.430,.378,.375,.333,.519,.333,.333,.521,.004,1,.938,.302,.448,0,0
2008-09,24,CHA,NBA,SF,44,667,.360,18.7,.564,.066,.085,.123,.289,.436,.378,.286,.333,.500,.361,.337,.511,.000,0,.935,.304,.429,0,0
2008-09,24,LAL,NBA,SF,8,44,.333,17.9,.667,.167,.000,.083,.417,.333,.375,1.000,,1.000,.000,.250,.667,.083,1,1.000,.250,1.000,0,0
2009-10,25,LAL,NBA,SF,31,241,.376,14.9,.753,.118,.200,.165,.271,.247,.422,.600,.529,.214,.391,.238,.704,.000,0,.600,.381,.125,0,0
