Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,27,SAC,NBA,PF,8,348,.388,9.5,.995,.270,.296,.122,.306,.005,.390,.604,.310,.292,.317,.000,.474,.056,8,,.000,,0,0
2001-02,28,SAC,NBA,PF,16,667,.502,9.2,.987,.323,.257,.078,.329,.013,.508,.709,.390,.280,.457,.000,.594,.107,33,,.250,.000,0,0
2002-03,29,SAC,NBA,PF,7,246,.496,11.3,.978,.237,.215,.096,.430,.022,.508,.563,.586,.385,.466,.000,.522,.030,4,,.000,,0,0
2003-04,30,SAC,NBA,PF,12,446,.452,9.4,.980,.332,.236,.080,.332,.020,.456,.545,.362,.313,.470,.250,.663,.075,13,1.000,.000,,0,0
2004-05,31,PHI,NBA,PF,5,186,.411,13.9,.853,.179,.126,.158,.389,.147,.420,.529,.250,.333,.459,.357,.735,.053,5,1.000,.143,.500,0,0
2006-07,33,DET,NBA,PF,16,404,.524,6.5,.992,.508,.167,.143,.175,.008,.528,.641,.524,.500,.227,.000,.636,.127,16,,.000,,0,0
